Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Gender_M,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,KMeans_Cluster
39.0,4.0,28.000000000000004,3.0000000000000004,2.0,3.0,35009.1593623088,1829.0,18642.616142212883,0.685,3232.9265893534307,83.0,1.024,0.069,1,1,0,0,0
51.0,2.0,40.0,4.0,3.0,1.0,25396.640450145787,764.0,2662.82288463803,0.681,3754.6852114259773,74.0,0.574,0.216,1,0,1,0,2
49.00000000000001,4.0,42.0,4.0,3.0,4.0,24725.89960134838,1882.0,462.9218717857392,0.934,3552.3554166414615,70.0,0.75,0.87,0,0,1,0,2
47.0,4.0,37.0,3.0000000000000004,2.0,4.0,37777.86770087713,1126.0,22770.110281067744,0.575,1695.996592101239,35.0,0.4,0.033,1,0,1,0,2
44.0,1.0,39.0,2.0,3.0,2.0,37777.86770087713,2361.0,22724.426917616824,0.529,1805.193282815853,36.0,0.385,0.068,1,0,0,0,0
41.0,3.0000000000000004,29.0,6.000000000000001,1.0,3.0,25376.763364278413,2506.0,971.2890259233329,0.8729999999999999,4401.587845631046,79.0,0.58,0.718,1,0,0,0,0
52.0,3.0000000000000004,41.0,3.0000000000000004,3.0,4.0,26599.71790792181,1687.0,4117.676873587315,0.563,3660.100412161768,65.0,0.711,0.278,0,0,0,0,1
48.0,4.0,32.0,5.0,2.0,3.0,34513.27359298694,0.0,18915.984420547775,0.467,1504.9472242102522,41.0,0.3677,0.0,1,1,0,0,0
50.0,4.0,44.0,4.0,2.0,3.0,30079.28156893261,2160.0,10114.039227436257,0.73,2128.8585119550517,60.00000000000001,0.667,0.155,1,0,0,0,0
51.0,1.0,36.0,6.000000000000001,4.0,4.0,24784.7034504978,1751.0,526.016953343863,0.761,3900.1908054093537,75.99999999999999,0.854,0.768,1,0,1,0,2
43.0,3.0000000000000004,35.0,3.0000000000000004,3.0,2.0,26408.487266377248,548.0,4760.497168377149,0.647,3454.9993629683036,70.0,0.458,0.097,1,0,1,0,2
44.0,3.0000000000000004,36.0,3.0000000000000004,2.0,2.0,24449.758396292764,1578.0,462.9218717857392,0.8500000000000001,2323.370448173493,44.00000000000001,0.467,0.983,0,0,1,0,2
40.0,3.0000000000000004,36.0,4.0,4.0,4.0,24756.05580972139,597.0,1588.9943084654324,0.572,3130.363027353553,67.0,0.675,0.269,1,1,0,0,0
48.0,4.0,29.0,6.000000000000001,1.0,2.0,25096.733578101546,1074.0,1794.678837337353,0.774,3716.2417132535793,84.00000000000001,0.68,0.368,1,1,0,0,0
45.0,2.0,40.0,4.0,4.0,4.0,31141.112993725947,1374.0,12527.652954533156,0.4620000000000001,4290.108297253827,71.0,0.69,0.083,1,1,0,0,0
44.0,2.0,30.0,3.0000000000000004,2.0,3.0,28213.203762394576,1092.0,7604.007651350498,0.6,2139.8216108005763,53.99999999999999,0.588,0.114,0,1,0,0,1
42.0,1.0,30.0,3.0000000000000004,2.0,2.0,31983.383933041117,1892.0000000000002,13606.956937566434,0.748,3729.6226928405044,78.0,0.773,0.102,1,0,0,0,0
53.99999999999999,4.0,36.0,3.0000000000000004,2.0,3.0,29959.16839073429,0.0,11485.277453098079,0.4620000000000001,1672.577696280042,30.0,0.3677,0.0,0,0,1,0,2
33.0,2.0,22.0,4.0,3.0,2.0,24793.095473119694,0.0,2224.9175417337665,0.776,4368.539245607837,88.0,0.63,0.0,0,0,1,0,2
58.0,2.0,49.0,4.0,3.0,4.0,24366.0144944077,818.0,614.8444379165832,0.9169999999999999,3862.887436779178,71.0,1.067,0.569,0,0,1,0,2
48.0,3.0000000000000004,35.0,3.0000000000000004,1.0,3.0,24937.89230539844,0.0,2499.4913617353664,0.767,3847.113850861192,85.0,0.771,0.0,1,1,0,0,0
51.0,3.0000000000000004,40.0,6.000000000000001,3.0,3.0,27284.263886699962,773.0,6179.770193231601,0.688,4320.874611072132,58.00000000000001,0.706,0.103,0,1,0,0,1
43.0,3.0000000000000004,30.999999999999996,6.000000000000001,4.0,3.0,24385.35883687192,0.0,1446.392244879562,0.756,4358.854978132181,82.0,0.864,0.0,0,0,0,0,1
58.0,0.0,48.0,6.000000000000001,2.0,4.0,24955.579050087752,1542.0,1069.3553168825729,0.93,3977.864519521112,75.99999999999999,0.727,0.587,0,0,1,0,2
46.0,1.0,41.0,4.0,2.0,3.0,27908.24363187083,0.0,7931.404891422846,0.631,2641.4709264459443,61.99999999999999,0.676,0.0,1,0,1,0,2
44.0,1.0,39.0,4.0,2.0,1.0,24424.313089325547,0.0,1521.1164732592613,0.583,3540.5315274828054,65.0,0.711,0.0,0,0,0,1,1
45.0,3.0000000000000004,39.0,3.0000000000000004,3.0,4.0,27756.959191046073,1636.0,6327.449063803541,0.4620000000000001,1830.2985868120504,37.0,0.3677,0.191,1,1,0,0,0
48.0,4.0,43.0,3.0000000000000004,1.0,1.0,32997.49534781322,2517.0,14908.989436546013,0.569,1692.251618652958,35.0,0.458,0.119,0,1,0,0,1
39.0,0.0,36.0,3.0000000000000004,3.0,3.0,25106.513644432325,0.0,2818.012482878389,0.842,4418.491673653187,74.0,0.542,0.0,0,1,0,0,1
56.0,1.0,49.0,3.0000000000000004,3.0,4.0,24366.0144944077,0.0,1409.2573965128302,0.798,3596.2047463884514,70.0,0.556,0.0,0,1,0,0,1
53.99999999999999,2.0,45.00000000000001,2.0,3.0,2.0,36425.25187595151,0.0,21878.0345022656,0.602,1922.97694002787,36.0,0.8,0.0,1,0,1,0,2
47.0,5.0,38.0,4.0,1.0,2.0,27200.38427724962,1069.0,5776.921221046863,0.77,3651.7060537054354,64.0,0.641,0.145,1,1,0,0,0
44.0,4.0,36.0,6.000000000000001,3.0,1.0,29213.20880166045,0.0,10209.401705808903,0.735,3267.2707289705877,61.99999999999999,0.938,0.0,0,1,0,0,1
52.0,3.0000000000000004,40.0,4.0,1.0,3.0,33271.36370280706,1073.0,16282.43615510165,0.908,3088.8266360412294,56.0,1.0,0.049,1,1,0,0,0
42.0,3.0000000000000004,35.0,4.0,3.0,3.0,27153.53922387214,0.0,6585.409216390601,0.9,2971.488275944356,61.99999999999999,0.824,0.0,1,0,1,0,2
55.0,2.0,36.0,2.0,1.0,2.0,26755.44575852827,0.0,5866.475456014093,0.656,3250.1068621200775,69.0,0.917,0.0,0,0,1,0,2
49.00000000000001,2.0,36.0,4.0,2.0,4.0,37777.86770087713,2517.0,22643.569836465605,0.4620000000000001,1745.5439669870157,48.0,0.455,0.073,1,0,0,0,0
38.0,5.0,25.000000000000004,4.0,3.0,1.0,26382.623857062033,1118.0,4211.635684444197,0.753,4194.23373669061,89.0,0.648,0.2,1,0,1,0,2
42.0,4.0,33.0,4.0,2.0,2.0,37110.85416382046,0.0,22770.110281067744,0.792,4009.992584541223,79.0,0.795,0.0,1,0,1,0,2
38.0,4.0,26.0,2.0,2.0,2.0,25810.36633747456,1933.0,2374.616323383583,0.579,1801.4709944256404,36.0,0.385,0.44,0,0,1,0,2
46.0,4.0,41.0,6.000000000000001,1.0,2.0,27828.185089116047,1172.0,6841.455595379255,0.65,2947.928401706726,60.00000000000001,0.395,0.134,1,0,0,1,0
42.0,2.0,32.0,6.000000000000001,4.0,1.0,24442.775358965177,0.0,1556.5060865697637,0.745,3842.960605469881,70.0,0.75,0.0,0,1,0,0,1
60.00000000000001,0.0,49.0,3.0000000000000004,3.0,4.0,25465.8745146427,0.0,3492.495664262809,0.664,3529.5452328557853,53.00000000000001,0.472,0.0,1,0,1,0,2
48.0,4.0,39.0,3.0000000000000004,4.0,4.0,34292.898986717795,0.0,18569.117179235876,0.777,2018.8581686266157,30.999999999999996,0.55,0.0,1,0,1,0,2
45.0,4.0,30.999999999999996,1.0,4.0,3.0,34848.937951913416,0.0,19442.078552162213,0.55,1659.449774160546,47.0,0.424,0.0,1,1,0,0,0
53.0,1.0,36.0,3.0000000000000004,2.0,4.0,25760.55058694413,0.0,4041.257738348926,0.4620000000000001,1601.1962992279985,41.0,0.3677,0.0,0,0,1,0,2
56.99999999999999,1.0,44.0,3.0000000000000004,3.0,2.0,28322.074062026873,1273.0,7655.3185695546235,0.563,3426.9647596244445,66.0,0.571,0.129,1,0,1,0,2
50.0,2.0,32.0,3.0000000000000004,1.0,3.0,28714.574017674237,783.0,8743.54991383711,0.732,3623.97682261489,66.0,0.65,0.073,1,1,0,0,0
41.0,3.0000000000000004,30.0,3.0000000000000004,2.0,1.0,25361.726414262444,955.0,2418.4672409786613,0.644,3397.183229862572,69.0,0.769,0.276,1,0,1,0,2
46.0,2.0,36.0,6.000000000000001,1.0,4.0,24643.695684861814,1544.0,462.9218717857392,0.919,3497.3928917490425,69.0,0.683,0.774,0,0,1,0,2
49.00000000000001,2.0,38.0,5.0,2.0,1.0,26353.915313011094,756.0,4477.057169146522,0.635,3630.7029897810426,70.0,0.628,0.137,1,1,0,0,0
53.99999999999999,2.0,45.00000000000001,3.0000000000000004,1.0,4.0,26382.623857062033,0.0,5187.364014090879,0.596,4392.727110918691,58.00000000000001,0.871,0.0,1,0,1,0,2
51.0,3.0000000000000004,36.0,3.0000000000000004,3.0,3.0,27928.003551323545,2222.0,6155.513857789038,0.4620000000000001,1805.193282815853,40.0,0.3677,0.248,0,0,1,0,2
52.0,4.0,42.0,3.0000000000000004,2.0,1.0,26427.754114581287,0.0,5269.875521452513,0.9279999999999999,3702.013498964925,64.0,0.684,0.0,1,1,0,0,0
43.0,3.0000000000000004,30.999999999999996,3.0000000000000004,1.0,2.0,25669.827535017437,1776.0,2247.4137945671996,0.673,3648.347212303463,84.00000000000001,0.647,0.433,1,0,1,0,2
44.0,3.0000000000000004,35.0,3.0000000000000004,3.0,4.0,31899.080212654128,1044.0,14033.13149804356,0.524,3632.38413835824,85.0,0.49099999999999994,0.057,1,0,1,0,2
44.0,0.0,33.0,5.0,1.0,3.0,24812.339719171545,1442.0,883.6678223016822,0.659,3653.3852390579273,65.0,0.548,0.617,1,0,1,0,2
51.0,3.0000000000000004,30.999999999999996,3.0000000000000004,3.0,3.0,27941.020683701994,0.0,7989.3732455740965,0.47000000000000003,1970.0595319876634,53.00000000000001,1.038,0.0,1,1,0,0,0
51.0,2.0,43.0,6.000000000000001,2.0,3.0,24707.099859292426,1426.0,691.0948218692766,0.966,3025.472136706341,52.00000000000001,0.733,0.671,0,1,0,0,1
55.0,3.0000000000000004,48.0,4.0,3.0,2.0,25607.280683721787,1374.0,2501.3517503836356,0.703,4228.417228247354,65.0,0.711,0.346,0,0,1,0,2
42.0,3.0000000000000004,37.0,6.000000000000001,2.0,4.0,25036.522509791524,1661.0,1113.9269842694703,1.108,3057.6112294786753,69.0,0.865,0.595,1,0,0,1,0
53.0,3.0000000000000004,33.0,4.0,2.0,2.0,29911.423556382622,1495.0,10312.661832128611,0.505,3278.4184595824595,68.00000000000001,0.511,0.111,1,0,0,0,0
43.0,3.0000000000000004,33.0,3.0000000000000004,3.0,2.0,31090.14932135168,1541.0,12323.920587567198,0.763,3254.3993656630355,82.0,0.673,0.094,1,0,1,0,2
51.0,1.0,43.0,5.0,2.0,4.0,28222.54955583077,1731.0,7104.571816354577,0.712,3438.013914718818,75.99999999999999,0.52,0.18,1,0,1,0,2
56.0,3.0000000000000004,44.0,5.0,2.0,1.0,32165.5715385273,912.0,14564.456892273862,0.8939999999999999,3813.860985357039,72.0,0.532,0.048,1,0,1,0,2
44.0,4.0,36.0,4.0,1.0,4.0,24698.68598787291,0.0,2045.3602283178295,0.9749999999999999,3705.362327518094,82.0,0.952,0.0,0,1,0,0,1
55.0,1.0,42.0,6.000000000000001,3.0,2.0,24901.014518086038,1257.0,1237.650412571879,0.834,4136.299104759437,75.0,0.786,0.499,0,0,1,0,2
41.0,4.0,36.0,3.0000000000000004,2.0,3.0,25225.111020303615,1229.0,1897.06324467549,0.781,3979.513510347956,82.0,1.05,0.387,0,1,0,0,1
48.0,3.0000000000000004,36.0,5.0,1.0,4.0,25607.280683721787,935.0,2907.2992547292442,0.649,3806.370604862926,72.0,0.674,0.236,0,0,0,0,1
45.0,3.0000000000000004,35.0,6.000000000000001,3.0,2.0,26131.404752099974,1362.0,3517.7938145617295,0.68,3322.940370595019,75.0,0.47100000000000003,0.269,1,0,0,0,0
60.00000000000001,0.0,49.0,3.0000000000000004,4.0,3.0,28781.14454226157,1758.0,8098.691965323142,0.8,2208.189894068796,39.0,0.773,0.162,0,0,1,0,2
46.0,3.0000000000000004,26.0,6.000000000000001,2.0,3.0,24366.0144944077,864.0,569.6231241974141,0.766,2215.467185529107,40.0,0.4809999999999999,0.601,1,1,0,0,0
52.0,0.0,45.99999999999999,4.0,2.0,4.0,28751.37955211657,1142.0,8529.412501740895,0.722,3606.308648842183,60.00000000000001,0.818,0.106,1,0,1,0,2
49.00000000000001,3.0000000000000004,37.0,5.0,1.0,2.0,24719.469312988815,1796.0,462.9218717857392,0.628,4699.490823680572,93.0,0.661,0.836,1,1,0,0,0
50.0,2.0,40.0,3.0000000000000004,1.0,4.0,27124.11234040073,0.0,6532.481498927327,0.565,1619.0682425064647,30.0,0.579,0.0,0,1,0,0,1
52.0,2.0,45.00000000000001,5.0,2.0,2.0,24722.43729371733,1219.0,923.6117372203297,0.805,3944.8528935465165,77.0,0.791,0.566,0,0,1,0,2
50.0,1.0,44.0,4.0,2.0,1.0,25246.053178853253,1422.0,1754.7805091483713,0.662,4205.635458867233,72.0,0.6,0.441,0,1,0,0,1
33.0,0.0,22.0,4.0,2.0,2.0,24666.4955527031,1567.0,471.80159053514166,0.744,4634.422190523146,78.0,0.733,0.767,0,1,0,0,1
37.0,2.0,36.0,2.0,3.0,1.0,24451.7532790753,0.0,1573.7095429366032,0.889,2602.3486750371,45.00000000000001,0.406,0.0,0,0,1,0,2
42.0,2.0,30.999999999999996,3.0000000000000004,2.0,2.0,25530.619935122406,1165.0,2547.828904650825,0.634,2221.8323994675843,45.99999999999999,0.643,0.306,0,0,0,1,1
43.0,3.0000000000000004,24.0,6.000000000000001,1.0,4.0,26357.68178786254,1095.0,4185.069510812471,0.572,3555.7322425402667,55.0,0.964,0.198,0,0,0,1,1
37.0,1.0,28.000000000000004,6.000000000000001,3.0,4.0,24837.48839002321,1708.0,673.4456269052687,0.9030000000000001,4145.287126312794,89.0,0.745,0.715,0,0,1,0,2
49.00000000000001,4.0,42.0,4.0,1.0,4.0,24879.360398485882,1262.9999999999998,1189.3737226467968,0.71,4192.604328657584,80.0,0.6,0.511,0,1,0,0,1
42.0,3.0000000000000004,32.0,3.0000000000000004,3.0,2.0,29737.609127358537,1809.0,9771.39934155127,0.724,3967.967396341664,72.0,0.5,0.138,1,1,0,0,0
48.0,5.0,42.0,5.0,1.0,2.0,24875.42176236453,1128.0,1311.864691974928,0.613,3724.605992803286,86.0,0.483,0.458,0,0,1,0,2
52.0,2.0,33.0,5.0,2.0,2.0,26609.530808840824,989.0,4750.040795847158,1.108,4073.256791742135,70.0,0.429,0.163,0,0,1,0,2
45.0,2.0,30.0,3.0000000000000004,1.0,3.0,33247.672112652916,0.0,16907.550978836167,0.807,3618.9305449157464,72.0,1.067,0.0,1,0,1,0,2
49.00000000000001,1.0,37.0,4.0,3.0,2.0,37777.86770087713,2386.0,22711.48179162582,0.698,3635.745963861354,65.0,0.512,0.069,1,1,0,0,0
38.0,3.0000000000000004,22.0,1.0,2.0,4.0,25360.756053681467,321.00000000000006,3002.773501011435,0.586,2176.317054811142,40.0,0.3677,0.093,1,0,1,0,2
50.0,0.0,39.0,5.0,3.0,2.0,27614.04562689395,2057.0,5708.331294772826,0.821,3899.3626822089495,73.0,0.587,0.249,0,0,1,0,2
60.00000000000001,0.0,49.0,3.0000000000000004,4.0,4.0,24495.112240905688,377.00000000000006,1295.4934428712713,1.048,2664.548658011366,49.0,0.48500000000000004,0.222,0,0,1,0,2
50.0,3.0000000000000004,36.0,3.0000000000000004,2.0,2.0,25171.47763586318,1881.0,1168.1105670272962,1.108,2761.8586702798293,58.00000000000001,1.067,0.613,1,0,1,0,2
46.0,2.0,38.0,2.0,3.0,2.0,28528.16604196188,0.0,9021.112023193396,0.4620000000000001,1718.4500616046023,40.0,0.6,0.0,1,0,1,0,2
43.0,4.0,36.0,4.0,3.0,3.0,26092.51273989373,1355.0,3449.9891798467693,0.66,1885.0365959277904,30.0,0.5,0.272,1,0,1,0,2
42.0,4.0,24.0,3.0000000000000004,2.0,3.0,25188.064514981783,1783.0,1295.4934428712713,0.479,4350.78076749373,69.0,0.643,0.575,1,1,0,0,0
45.0,3.0000000000000004,36.0,3.0000000000000004,1.0,1.0,24478.174124262416,1112.0,546.6949186134192,0.588,2822.630797267213,61.00000000000001,0.906,0.669,0,0,1,0,2
55.0,0.0,36.0,6.000000000000001,1.0,1.0,24988.470889375214,0.0,2595.1712109216846,0.816,4159.985110050237,94.0,0.843,0.0,0,0,1,0,2
50.0,3.0000000000000004,42.0,4.0,2.0,3.0,30443.68400042272,1020.0,11582.650515780146,0.683,3021.994195519019,53.99999999999999,0.8,0.069,1,0,1,0,2
53.99999999999999,3.0000000000000004,41.0,3.0000000000000004,1.0,3.0,24886.74407739793,2196.0,462.9218717857392,0.733,3999.289609165989,75.0,0.63,0.883,0,0,1,0,2
45.0,4.0,30.999999999999996,5.0,2.0,4.0,25958.412037383347,1170.0,3362.097167368707,0.547,3813.028874989075,77.0,0.604,0.249,0,0,0,0,1
39.0,2.0,28.000000000000004,4.0,3.0,1.0,24366.0144944077,0.0,1409.2573965128302,1.017,3773.8761702391103,73.0,0.872,0.0,0,1,0,0,1
45.0,3.0000000000000004,27.0,4.0,3.0,2.0,25052.687459925604,2162.0,657.7498731244305,0.9240000000000002,1946.072052808873,32.0,0.684,0.765,0,1,0,0,1
52.0,0.0,45.00000000000001,4.0,2.0,1.0,25908.81891560764,1905.0,2592.3881663141583,0.9059999999999999,4463.49098184986,67.0,0.914,0.414,0,1,0,0,1
33.0,1.0,22.0,5.0,3.0,2.0,24937.400871911483,2340.0,462.9218717857392,0.608,4300.639542625528,82.0,0.708,0.903,0,1,0,0,1
40.0,2.0,36.0,5.0,2.0,2.0,24889.697087528133,1492.0,987.8147490551372,0.744,3195.9333011960716,61.00000000000001,0.694,0.598,1,1,0,0,0
60.00000000000001,1.0,36.0,6.000000000000001,1.0,1.0,26119.078088721013,1352.0,3503.33999940479,0.797,3103.548421451467,68.00000000000001,0.545,0.268,1,0,1,0,2
48.0,5.0,39.0,3.0000000000000004,3.0,1.0,27447.288184189132,157.0,6983.885463341649,0.699,2189.0729736311096,45.99999999999999,0.394,0.02,1,1,0,0,0
50.0,2.0,38.0,5.0,3.0,3.0,25992.226222746263,1770.0,2878.789413656971,0.545,3744.6643971913195,72.0,0.674,0.371,1,0,0,1,0
35.0,0.0,24.0,5.0,3.0,1.0,25350.08020809241,2493.0,930.4268122082706,0.824,4686.020326874445,90.0,0.765,0.726,0,1,0,0,1
50.0,1.0,37.0,3.0000000000000004,1.0,1.0,29293.003940281025,1312.0,9360.570560671193,0.4620000000000001,3783.047216661147,67.0,0.675,0.109,0,0,1,0,2
53.0,3.0000000000000004,45.99999999999999,5.0,2.0,3.0,27975.110264054936,1548.0,6801.239736459851,0.8720000000000001,3724.605992803286,73.0,0.78,0.171,1,0,1,0,2
49.00000000000001,1.0,36.0,6.000000000000001,3.0,4.0,37777.86770087713,0.0,22770.110281067744,0.665,2408.149369965954,45.00000000000001,0.3677,0.0,1,0,1,0,2
45.0,3.0000000000000004,35.0,3.0000000000000004,3.0,3.0,28519.788212210067,753.0,8421.451719174189,0.858,3970.442188093514,81.0,0.761,0.073,1,0,0,1,0
52.0,2.0,44.0,4.0,1.0,3.0,25348.624143964553,2486.0,934.3205366518309,0.838,4382.249698788724,78.0,0.529,0.724,0,0,0,1,1
40.0,3.0000000000000004,30.0,6.000000000000001,3.0,2.0,37777.86770087713,964.0,22770.110281067744,0.521,2773.3242120214472,71.0,0.775,0.028,1,1,0,0,0
45.0,4.0,36.0,5.0,1.0,2.0,25254.815728556365,1775.0,1434.8818365018394,0.754,3866.206428571455,67.0,0.675,0.548,0,1,0,0,1
50.0,1.0,39.0,4.0,2.0,2.0,24366.0144944077,851.0,582.4090682377754,0.9830000000000001,4014.1074170950797,64.0,0.829,0.592,0,0,1,0,2
51.0,2.0,39.0,3.0000000000000004,1.0,2.0,26787.061200368033,2517.0,3735.672818538106,0.842,3829.6637674305025,77.0,0.833,0.39,0,1,0,0,1
50.0,2.0,36.0,1.0,3.0,1.0,24366.0144944077,458.0,966.7187529164701,0.613,1814.4956326767358,42.00000000000001,0.3677,0.318,0,1,0,0,1
46.0,4.0,36.0,3.0000000000000004,3.0,3.0,24366.0144944077,0.0,1409.2573965128302,0.4620000000000001,1489.8024552906409,37.99999999999999,0.407,0.0,0,1,0,0,1
52.0,3.0000000000000004,45.99999999999999,4.0,1.0,2.0,25888.769827855285,0.0,4278.845278543644,1.031,3400.5893318246312,66.0,1.067,0.0,1,0,1,0,2
53.99999999999999,4.0,36.0,4.0,2.0,3.0,36468.97603074018,1046.0,21386.433684130105,0.801,3454.150471665338,66.0,0.886,0.034,1,0,1,0,2
53.0,2.0,42.0,4.0,2.0,2.0,24434.293974134864,0.0,1540.2505000833737,1.108,3900.1908054093537,77.0,0.974,0.0,1,0,1,0,2
53.0,1.0,38.0,4.0,3.0,3.0,24591.593555296553,921.9999999999999,955.7281723895164,0.812,3549.822380818126,69.0,0.533,0.488,1,0,1,0,2
40.0,4.0,24.0,4.0,2.0,2.0,31205.418927078823,1946.0,12238.442032331881,0.9259999999999999,3237.223197314989,72.0,1.0,0.117,1,1,0,0,0
45.0,1.0,32.0,3.0000000000000004,1.0,3.0,25285.952674865704,1370.0,1881.9143362790835,0.954,3627.3402208282964,70.0,0.667,0.415,1,0,0,1,0
40.0,3.0000000000000004,22.0,5.0,2.0,2.0,26686.99716742833,1508.0000000000002,4441.02327188424,1.01,4643.95915572744,68.00000000000001,0.447,0.241,0,1,0,0,1
36.0,3.0000000000000004,25.000000000000004,6.000000000000001,2.0,4.0,25451.36189249408,2517.0,1110.053471358558,0.749,3818.0209594538833,74.0,0.644,0.691,1,1,0,0,0
35.0,3.0000000000000004,36.0,4.0,1.0,4.0,27143.88641313795,2000.0,4873.571943784409,0.754,3925.8437183064843,83.0,0.596,0.276,0,1,0,0,1
47.0,2.0,35.0,4.0,2.0,3.0,24775.32161083832,0.0,2191.145644502451,0.806,3793.879696532846,83.0,0.627,0.0,0,0,1,0,2
40.0,4.0,27.0,5.0,3.0,1.0,24366.0144944077,859.9999999999999,573.5577653579105,0.79,4239.797293750522,82.0,0.864,0.598,1,0,0,1,0
45.0,4.0,36.0,5.0,2.0,3.0,25712.579972002575,2199.0,1933.015275120267,0.908,4233.29528147071,81.0,0.884,0.525,0,1,0,0,1
48.0,2.0,32.0,1.0,2.0,4.0,31094.63727674725,2268.0,11819.207781948604,0.841,2150.7780268667507,37.0,0.85,0.139,1,1,0,0,0
59.0,1.0,49.0,6.000000000000001,2.0,2.0,37777.86770087713,0.0,22770.110281067744,0.711,3976.215377396824,70.0,0.628,0.0,1,0,1,0,2
44.0,4.0,28.000000000000004,4.0,2.0,2.0,25014.466657232686,878.0000000000001,1821.2521213867462,0.633,3175.2527293762623,67.0,0.558,0.32,1,1,0,0,0
38.0,3.0000000000000004,32.0,3.0000000000000004,2.0,3.0,26215.199023667934,470.00000000000006,4470.02911841715,0.805,3953.9371364286717,77.0,0.604,0.09,1,1,0,0,0
43.0,5.0,35.0,4.0,3.0,1.0,33159.635422102605,986.0,16154.289426097801,0.631,3521.9354009180515,70.0,0.75,0.046,1,1,0,0,0
50.0,3.0000000000000004,39.0,6.000000000000001,1.0,3.0,28376.5965866199,0.0,8755.968012378924,0.966,4032.201497510294,60.00000000000001,1.067,0.0,0,0,1,0,2
45.0,5.0,37.0,3.0000000000000004,1.0,3.0,30793.001493015014,1148.0,12090.809150831377,1.028,3177.839102501093,65.0,0.711,0.073,1,1,0,0,0
47.0,5.0,37.0,3.0000000000000004,4.0,4.0,32074.603168786038,2517.0,13339.599230270036,0.48199999999999993,1544.6416351272164,28.0,0.3677,0.134,1,0,1,0,2
49.00000000000001,4.0,36.0,5.0,1.0,3.0,24627.32957141273,1516.0,462.9218717857392,0.8720000000000001,3824.674916031495,75.0,0.744,0.772,1,0,1,0,2
43.0,3.0000000000000004,30.0,1.0,3.0,4.0,25900.227937406224,1506.0,2944.0513813020707,0.4620000000000001,1862.7903963987462,44.00000000000001,0.375,0.329,0,1,0,0,1
43.0,1.0,30.999999999999996,4.0,3.0,3.0,34745.70980563818,1170.0,18604.71955668168,0.684,2930.456711388101,73.0,0.78,0.045,1,0,1,0,2
48.0,4.0,40.0,3.0000000000000004,2.0,2.0,25346.682625418358,1268.0,2096.219914412949,0.703,4049.4561444434908,64.0,1.067,0.37,1,0,0,1,0
59.0,1.0,49.0,3.0000000000000004,2.0,2.0,30868.257933789137,0.0,13016.01188477945,0.992,2937.447425657761,48.0,0.412,0.0,1,0,1,0,2
47.0,2.0,32.0,6.000000000000001,1.0,3.0,24889.204937480365,831.0,1623.3603012368776,0.581,3927.4974883771174,68.00000000000001,0.581,0.333,0,0,1,0,2
48.0,2.0,37.0,4.0,3.0,3.0,26847.8823702652,0.0,6033.975803080711,0.667,3292.985836604497,69.0,0.769,0.0,1,1,0,0,0
53.0,3.0000000000000004,40.0,6.000000000000001,3.0,2.0,24459.23301818753,0.0,1588.0392089095328,0.689,2229.104170579211,43.00000000000001,0.433,0.0,0,0,1,0,2
53.0,2.0,36.0,2.0,3.0,2.0,24705.615213962163,0.0,2058.5532712919376,0.618,1439.544067009291,32.0,0.778,0.0,0,0,1,0,2
40.0,2.0,34.0,3.0000000000000004,3.0,3.0,25985.085260219108,1978.0,2673.0054855943204,0.959,3882.792200718171,71.0,0.775,0.416,0,1,0,0,1
42.0,3.0000000000000004,22.0,5.0,3.0,4.0,27796.648232377967,0.0,7733.740871376187,0.4620000000000001,1380.5723254808574,37.99999999999999,0.3677,0.0,0,0,1,0,2
50.0,2.0,43.0,6.000000000000001,3.0,4.0,33268.30767676958,950.0,16354.115564665544,0.866,3893.5647512354244,71.0,0.775,0.043,1,1,0,0,0
45.0,4.0,34.0,5.0,4.0,2.0,24882.80632042204,1890.0,585.0640165063256,0.652,3794.7126938681827,66.0,0.737,0.762,0,0,0,1,1
49.00000000000001,3.0000000000000004,40.0,3.0000000000000004,4.0,2.0,27580.489108821515,1716.0,5933.910022211768,0.781,3300.69320027883,84.00000000000001,0.787,0.21,1,0,1,0,2
55.0,2.0,45.00000000000001,5.0,2.0,4.0,24571.22661396143,942.0,896.3379719716759,0.757,3811.364538676019,78.0,0.625,0.509,0,1,0,0,1
46.0,1.0,36.0,5.0,3.0,3.0,24884.28303422287,2049.0,462.9218717857392,0.69,4048.6348700836124,74.0,0.51,0.825,0,0,0,0,1
40.0,4.0,30.0,6.000000000000001,3.0,2.0,25101.13496579773,1447.0,1447.351272319707,0.563,4076.5371677151043,77.0,0.604,0.495,0,1,0,0,1
49.00000000000001,3.0000000000000004,29.0,3.0000000000000004,4.0,2.0,27066.562350658853,0.0,6428.872381404432,0.479,1657.573573741306,37.99999999999999,0.3677,0.0,0,1,0,0,1
48.0,4.0,40.0,5.0,1.0,2.0,24899.53855106979,2251.0,462.9218717857392,0.8519999999999999,3650.8664021975633,65.0,0.625,0.895,1,1,0,0,0
